,city,province,address,nearest_city
8154,Wihéries,hainaut,Rue du quesnoy 43,Charleroi
8155,Estaimpuis,hainaut,,Ghent
8156,Herseaux,hainaut,,Ghent
8157,La Louvière,hainaut,Rue du Parc 8,Charleroi
8158,Élouges,hainaut,,Charleroi
8159,Quiévrain,hainaut,,Charleroi
8160,Dampremy,hainaut,Rue Jean Jaurès (DY) 215,Charleroi
8161,Boussu,hainaut,,Charleroi
8162,Ghislenghien,hainaut,Place d'Isières 38,Brussels
8163,Farciennes,hainaut,Rue de Tergnée 175 001,Charleroi
8164,Bois-d'Haine,hainaut,Rue Emile Vandervelde 70,Charleroi
8165,Jumet,hainaut,Rue de la Révision 17,Charleroi
8166,Carnières,hainaut,Rue Royale 163,Charleroi
8167,Tournai,hainaut,,Ghent
8168,Quiévrain,hainaut,,Charleroi
8169,Fayt-le-Franc,hainaut,,Charleroi
8170,Escanaffles,hainaut,,Ghent
8171,Boussu,hainaut,,Charleroi
8172,Montroeul-sur-Haine,hainaut,,Charleroi
8173,Charleroi,hainaut,Rue de la Neuville 62 3,Charleroi
8174,Thulin,hainaut,,Charleroi
8175,Irchonwelz,hainaut,Rue du Castel 28,Ghent
8176,Templeuve,hainaut,,Ghent
8177,Forges,hainaut,Allée des coquelicots 16,Namur
8178,Roux,hainaut,Place de la résistance 9,Charleroi
8179,Bray,hainaut,Place de Bray 5,Charleroi
8180,Quiévrain,hainaut,,Charleroi
8181,Boussu,hainaut,,Charleroi
8182,Farciennes,hainaut,Rue de Tergnée 175 014,Charleroi
8183,Trazegnies,hainaut,de chapelle 150,Charleroi
8184,Dour,hainaut,,Charleroi
8185,Ramegnies-Chin,hainaut,Place de Ramegnies-Chin 7,Ghent
8186,La Louvière,hainaut,Place du Numéro Un 14 0201,Charleroi
8187,Hensies,hainaut,Place de Thulin,Charleroi
8188,Antoing,hainaut,,Ghent
8189,Thulin,hainaut,,Charleroi
8190,Vergnies,hainaut,,Charleroi
8191,Boussu-lez-Walcourt,hainaut,Rue des Carrières 5,Charleroi
8192,Erquelinnes,hainaut,Rue de Maubeuge 162,Charleroi
8193,Gilly,hainaut,Rue Trieu Albart 27,Charleroi
8194,Bray,hainaut,Rue des Combattants 79,Charleroi
8195,Marchienne-au-Pont,hainaut,Rue du Bierrau 8,Charleroi
8196,Tournai,hainaut,Rue Royale 70,Ghent
8197,Châtelet,hainaut,,Charleroi
8198,Mouscron,hainaut,,Ghent
8199,Comines,hainaut,,Bruges
8200,Mouscron,hainaut,,Ghent
8201,Lodelinsart,hainaut,du chenois 60,Charleroi
8202,Quaregnon,hainaut,,Charleroi
8203,Tournai,hainaut,,Ghent
8204,Estaimbourg,hainaut,,Ghent
8205,Montignies-sur-Sambre,hainaut,Rue de la Paix 22,Charleroi
8206,Jumet,hainaut,"Rue de l'Institut Dogniaux 6,8",Charleroi
8207,Ransart,hainaut,Rue du Vigneron 20,Charleroi
8208,Charleroi,hainaut,Boulevard Jacques Bertrand 42-44,Charleroi
8209,Farciennes,hainaut,Rue de Lambusart 41,Charleroi
8210,Baileux,hainaut,Domaine de la Longue Taille 169,Charleroi
8211,Ransart,hainaut,Rue Masses Diarbois 8,Charleroi
8212,Anderlues,hainaut,Ruelle du Facteur 3,Charleroi
8213,Monceau-sur-Sambre,hainaut,Rue de Goutroux 50,Charleroi
8214,Marcinelle,hainaut,,Charleroi
8215,Tournai,hainaut,Rue Jeanne d'Arc 28,Ghent
8216,Froidchapelle,hainaut,Parc Résidentiel Le Chénia 40,Charleroi
8217,Bersillies-l'Abbaye,hainaut,Rue de Cousolre 84 38,Charleroi
8218,Châtelineau,hainaut,Rue Taillis Prés 66,Charleroi
8219,Ransart,hainaut,,Charleroi
8220,Dour,hainaut,Rue Henri Pochez 61,Charleroi
8221,Erquelinnes,hainaut,Rue de Cousolre 84,Charleroi
8222,Souvret,hainaut,Rue Emile Vandervelde 128,Charleroi
8223,Grandglise,hainaut,,Charleroi
8224,Villers-Saint-Amand,hainaut,Rue Jean Dufour 25,Ghent
8225,Courcelles,hainaut,Rue Hubert Bayet 179,Charleroi
8226,Jumet,hainaut,Chaussée de Gilly (JT) 172,Charleroi
8227,Monceau-sur-Sambre,hainaut,Rue de Goutroux 52,Charleroi
8228,Bizet,hainaut,,Bruges
8229,Brunehaut,hainaut,Rue de la Place 21,Ghent
8230,Ploegsteert,hainaut,,Bruges
8231,Châtelet,hainaut,,Charleroi
8232,Mouscron,hainaut,,Ghent
8233,Dour,hainaut,,Charleroi
8234,Nimy,hainaut,,Charleroi
8235,Marchienne-au-Pont,hainaut,,Charleroi
8236,Biesme-sous-Thuin,hainaut,Ry Moria 5,Charleroi
8237,Fontaine-l'Évêque,hainaut,Rue de Stalingrad 105 2,Charleroi
8238,Binche,hainaut,Rue de Buvrinnes 49,Charleroi
8239,Anvaing,hainaut,Rue Hergibette 24,Ghent
8240,Mouscron,hainaut,Rue du Nord 44,Ghent
8241,Souvret,hainaut,Rue Jules Mattez 65,Charleroi
8242,Gilly,hainaut,Chaussée de Châtelet 119 12,Charleroi
8243,Montignies-sur-Sambre,hainaut,Rue des Guides 89,Charleroi
8244,Péruwelz,hainaut,Rue du Bas du Rieu 59,Charleroi
8245,La Hestre,hainaut,Rue Henri Léonard 20,Charleroi
8246,Dour,hainaut,,Charleroi
8247,Mouscron,hainaut,,Ghent
8248,Cuesmes,hainaut,Rue de Flénu 100,Charleroi
8249,Bizet,hainaut,,Bruges
8250,Renlies,hainaut,Rue Trieu Robin 62,Charleroi
8251,Ladeuze,hainaut,Grande Drève 19,Charleroi
8252,Maurage,hainaut,Rue Norbert Scoumanne 149,Charleroi
8253,Goutroux,hainaut,Rue de Beaumont 444,Charleroi
8254,Colfontaine,hainaut,Rue Lloyd George 32,Charleroi
8255,Mouscron,hainaut,,Ghent
8256,Bon-Secours,hainaut,Place Jean Absil 12 14,Charleroi
8257,Wiers,hainaut,Rue des Préaux 2,Ghent
8258,Mouscron,hainaut,,Ghent
8259,Fayt-lez-Manage,hainaut,,Charleroi
8260,Hennuyères,hainaut,,Brussels
8261,Baileux,hainaut,Domaine du Val d'Oise 121,Charleroi
8262,Élouges,hainaut,Rue de Là-Haut 71,Charleroi
8263,Boussu,hainaut,,Charleroi
8264,Havré,hainaut,Chaussée du Roeulx 1339,Charleroi
8265,Mouscron,hainaut,,Ghent
8266,Frameries,hainaut,Rue Bosquétia 12,Charleroi
8267,Carnières,hainaut,RUE DU VINGT-DEUX AOÛT 18,Charleroi
8268,Montigny-le-Tilleul,hainaut,Rue de Gozée 419,Charleroi
8269,La Louvière,hainaut,Rue Paul Pastur 10,Charleroi
8270,Colfontaine,hainaut,Rue Saint-Pierre 105,Charleroi
8271,Baileux,hainaut,Rue de Rocroi 57,Charleroi
8272,Calonne,hainaut,Chemin des Anglais 6,Ghent
8273,La Louvière,hainaut,Rue Paul Janson 61,Charleroi
8274,Farciennes,hainaut,Rue Saint François 2,Charleroi
8275,Péronnes,hainaut,,Charleroi
8276,Péronnes,hainaut,,Charleroi
8277,Blaton,hainaut,Rue de Péruwelz 43,Charleroi
8278,Colfontaine,hainaut,,Liege
8279,Froidchapelle,hainaut,Parc Résidentiel Le Bosquet 266,Charleroi
8280,Mouscron,hainaut,,Ghent
8281,Fourbechies,hainaut,Parc Résidentiel Le Bosquet 53,Charleroi
8282,Châtelet,hainaut,,Charleroi
8283,Houdeng-Aimeries,hainaut,Rue des Harvengts 3,Charleroi
8284,Blandain,hainaut,,Ghent
8285,Tournai,hainaut,Rue Sainte-Croix 1 1,Ghent
8286,Marchienne-au-Pont,hainaut,Rue des Dochards 119,Charleroi
8287,Frasnes-lez-Buissenal,hainaut,Place de la Station 11,Charleroi
8288,Mouscron,hainaut,Rue des Charpentiers 24,Ghent
8289,La Louvière,hainaut,,Charleroi
8290,Marcinelle,hainaut,,Charleroi
8291,Cuesmes,hainaut,Résidence des Comtes de Hainaut 32 82,Charleroi
8292,Jumet,hainaut,Chaussée de Gilly (JT) 120,Charleroi
8293,Forges,hainaut,,Charleroi
8294,Neufmaison,hainaut,Rue de Chièvres 450 2,Charleroi
8295,La Bouverie,hainaut,,Charleroi
8296,Antoing,hainaut,Grand Rue 50,Ghent
8297,Charleroi,hainaut,,Charleroi
8298,Cuesmes,hainaut,Coron Martiny 2,Charleroi
8299,Châtelet,hainaut,,Charleroi
8300,Pâturages,hainaut,Avenue Fénélon 291/293,Charleroi
8301,Charleroi,hainaut,,Charleroi
8302,Écaussinnes-d'Enghien,hainaut,Rue Maurice Canon 16,Charleroi
8303,Marchienne-au-Pont,hainaut,Rue des Dochards 119,Charleroi
8304,Luingne,hainaut,chaussée de luingne 442,Ghent
8305,Saint-Ghislain,hainaut,Rue du Port 103,Charleroi
8306,Bouffioulx,hainaut,,Charleroi
8307,Marchienne-au-Pont,hainaut,,Charleroi
8308,Harchies,hainaut,Chaussée Brunehault 39,Charleroi
8309,Dampremy,hainaut,,Charleroi
8310,Mouscron,hainaut,,Ghent
8311,Boussu-lez-Walcourt,hainaut,Rue de la Poterie 18,Charleroi
8312,Froidchapelle,hainaut,Parc Résidence le Cul de Cheval 40,Charleroi
8313,Mouscron,hainaut,,Ghent
8314,Baileux,hainaut,Rue des Crayats 2,Charleroi
8315,Courcelles,hainaut,Rue du Temple 18,Charleroi
8316,Marchienne-au-Pont,hainaut,,Charleroi
8317,Souvret,hainaut,Rue du Stocquy 70,Charleroi
8318,Frameries,hainaut,,Charleroi
8319,Boussu,hainaut,Rue de Quiévrain 51,Charleroi
8320,Tournai,hainaut,Rue du Tir à la Cible 21,Ghent
8321,Chimay,hainaut,Rue Trieu Godin 28,Charleroi
8322,Pecq,hainaut,,Ghent
8323,Estaimbourg,hainaut,,Ghent
8324,Mouscron,hainaut,,Ghent
8325,La Louvière,hainaut,,Charleroi
8326,Wez-Velvain,hainaut,,Ghent
8327,Bouffioulx,hainaut,Avenue Émile Vandervelde 212,Charleroi
8328,Colfontaine,hainaut,,Liege
8329,Colfontaine,hainaut,,Liege
8330,Charleroi,hainaut,Rue de la Science 14 042,Charleroi
8331,Colfontaine,hainaut,,Liege
8332,Tournai,hainaut,,Ghent
8333,Grand-Reng,hainaut,,Charleroi
8334,Mouscron,hainaut,,Ghent
8335,Hautrage,hainaut,Rue de Boussu 263,Charleroi
8336,Honnelles,hainaut,Rue Chevauchoir 71,Charleroi
8337,Pommeroeul,hainaut,Rue Louis Langlois 2,Charleroi
8338,Colfontaine,hainaut,,Liege
8339,Marcinelle,hainaut,,Charleroi
8340,Couillet,hainaut,Place Basile Parent 6,Charleroi
8341,Mouscron,hainaut,,Ghent
8342,Bernissart,hainaut,,Charleroi
8343,Colfontaine,hainaut,,Liege
8344,Kain,hainaut,Place de la Chapelle 4,Ghent
8345,Hensies,hainaut,Rue Haute 46,Charleroi
8346,Hornu,hainaut,,Charleroi
8347,Fleurus,hainaut,Rue Saint-Roch 49,Charleroi
8348,Hollain,hainaut,Rue de Jollain 33,Ghent
8349,Angre,hainaut,,Charleroi
8350,Binche,hainaut,Rue de la Princesse 15,Charleroi
8351,Hantes-Wihéries,hainaut,rue sans nom,Charleroi
8352,La Louvière,hainaut,Rue de la Flache 15 0001,Charleroi
8353,Harchies,hainaut,Rue Albert 1er 16,Charleroi
8354,Havré,hainaut,Rue Emile Jambe 151 01,Charleroi
8355,Gosselies,hainaut,,Charleroi
8356,Colfontaine,hainaut,,Liege
8357,Tournai,hainaut,du Chambge 10 21,Ghent
8358,Monceau-sur-Sambre,hainaut,rue du Président Wilson 16,Charleroi
8359,Blaton,hainaut,,Charleroi
8360,Tournai,hainaut,Rue de l'Escalette 4,Ghent
8361,Marchienne-au-Pont,hainaut,RUE DES CERISIERS 12,Charleroi
8362,Farciennes,hainaut,Rue de Tergnée 175 002,Charleroi
8363,Gilly,hainaut,,Charleroi
8364,La Bouverie,hainaut,,Charleroi
8365,Flénu,hainaut,Rue du Moulin 22,Charleroi
8366,Marchienne-au-Pont,hainaut,,Charleroi
8367,Fleurus,hainaut,Chaussée de Gilly 89,Charleroi
8368,Jumet,hainaut,Rue du Chaumonceau 110,Charleroi
8369,Tournai,hainaut,,Ghent
8370,Erquelinnes,hainaut,,Charleroi
8371,Erquelinnes,hainaut,,Charleroi
8372,Péruwelz,hainaut,Rue de Sondeville 78,Charleroi
8373,Montignies-sur-Sambre,hainaut,Rue Fond Pitot 45-47,Charleroi
8374,Élouges,hainaut,,Charleroi
8375,Mouscron,hainaut,Rue du Nouveau-Monde 29,Ghent
8376,Couillet,hainaut,Route de Philippeville 457/31,Charleroi
8377,Élouges,hainaut,Chemin des Trente-Quatre 14,Charleroi
8378,Erquelinnes,hainaut,,Charleroi
8379,Farciennes,hainaut,Rue de Tergnée 175 011,Charleroi
8380,Jumet,hainaut,,Charleroi
8381,Dampremy,hainaut,Rue Emile Fourcault 5,Charleroi
8382,Momignies,hainaut,Rue de la Station 3,Charleroi
8383,Boussu,hainaut,,Charleroi
8384,Wanfercée-Baulet,hainaut,Rue Edouard Baillon 4,Charleroi
8385,Harmignies,hainaut,Chaussée de Beaumont 416,Charleroi
8386,Hornu,hainaut,,Charleroi
8387,Gosselies,hainaut,RUE DES ATELIERS LEFORT 61,Charleroi
8388,Tournai,hainaut,Rue du Puits Wagnon 5,Ghent
8389,Tournai,hainaut,,Ghent
8390,La Louvière,hainaut,Rue Albert 1 Roi des Belges 35,Charleroi
8391,Blicquy,hainaut,Place Willy Devezon 4,Ghent
8392,La Louvière,hainaut,Rue Kéramis 67/69,Charleroi
8393,Péruwelz,hainaut,,Ghent
8394,La Bouverie,hainaut,,Charleroi
8395,Mouscron,hainaut,,Ghent
8396,Gaurain-Ramecroix,hainaut,,Ghent
8397,Gosselies,hainaut,,Charleroi
8398,Carnières,hainaut,,Charleroi
8399,Dampremy,hainaut,,Charleroi
8400,Bouffioulx,hainaut,Avenue Paul Pastur 217,Charleroi
8401,Boussu,hainaut,,Charleroi
8402,Charleroi,hainaut,Boulevard Joseph Tirou 221,Charleroi
8403,Tournai,hainaut,Rue de Marvis 96,Ghent
8404,Jumet,hainaut,Rue du Centre 123,Charleroi
8405,La Louvière,hainaut,,Charleroi
8406,Péruwelz,hainaut,Ruelle Léon Pavot 1 03,Charleroi
8407,Bruyelle,hainaut,Rue de tournai 17 2.2,Ghent
8408,Jemappes,hainaut,Avenue du Roi Albert 654 5,Charleroi
8409,Boussoit,hainaut,Rue Alfred Schelfaut 7,Charleroi
8410,Châtelet,hainaut,Rue du Calvaire 42,Charleroi
8411,Mons,hainaut,Rue de la Sucrerie 19 3.4,Charleroi
8412,Marcinelle,hainaut,RUE DE LA BABOTTERIE 116,Charleroi
8413,Mons,hainaut,Rue de l'Arsenal 3,Charleroi
8414,Braine-le-Comte,hainaut,Rue d'Italie 18,Charleroi
8415,Lobbes,hainaut,,Charleroi
8416,Leuze-en-Hainaut,hainaut,Rue de Tournai 38,Ghent
8417,Erquelinnes,hainaut,,Charleroi
8418,Mouscron,hainaut,,Ghent
8419,Grandglise,hainaut,,Charleroi
8420,Châtelet,hainaut,Rue des Gravelles 74,Charleroi
8421,Anderlues,hainaut,rue de bouchenies 52,Charleroi
8422,Leval-Trahegnies,hainaut,RUE HECTOR TRIGALLEZ 9,Charleroi
8423,Mons,hainaut,Rue Lamir 5 4/4,Charleroi
8424,Quaregnon,hainaut,,Charleroi
8425,La Louvière,hainaut,Rue Louis de Brouckère 66,Charleroi
8426,Mont-sur-Marchienne,hainaut,,Charleroi
8427,Manage,hainaut,33Rue de l'Egalité,Charleroi
8428,Tournai,hainaut,Chaussée de Lille 248,Ghent
8429,Baileux,hainaut,Domaine de la Longue Taille 129,Charleroi
8430,Sirault,hainaut,Rue du Longfaulx 27 A,Charleroi
8431,Grandrieu,hainaut,Lenoble 3,Charleroi
8432,Tournai,hainaut,,Ghent
8433,Dampremy,hainaut,Rue Léopold Gendarme 44 05,Charleroi
8434,Mont-de-l'Enclus,hainaut,Enclus du Haut 33 01,Ghent
8435,Mouscron,hainaut,,Ghent
8436,Dour,hainaut,Rue Victor Delporte 147,Charleroi
8437,Châtelineau,hainaut,,Charleroi
8438,Pâturages,hainaut,Rue Neuve 146,Charleroi
8439,Fleurus,hainaut,RUE CHOCOLATERIE 09 9,Charleroi
8440,Tournai,hainaut,Rue Hautem 40,Ghent
8441,Wiers,hainaut,Rue d'Audregnies 38,Ghent
8442,Brasmenil,hainaut,Rue des Vallées 9,Ghent
8443,Frameries,hainaut,Clos Bosquétia 4 38,Charleroi
8444,Mouscron,hainaut,Rue de Menin 20 G6,Ghent
8445,Hornu,hainaut,Rue de Bavay 207,Charleroi
8446,Montigny-le-Tilleul,hainaut,Rue de Gozée 409,Charleroi
8447,Péruwelz,hainaut,Rue Pont-à-la-Faulx 73,Ghent
8448,Mouscron,hainaut,,Ghent
8449,Gilly,hainaut,Chaussée de Châtelet 40 33,Charleroi
8450,Mouscron,hainaut,,Ghent
8451,Wasmes,hainaut,Rue du Maréchal Joffre 71,Charleroi
8452,Bois-d'Haine,hainaut,"""Rue Cense de la Motte"" 46",Charleroi
8453,Erquelinnes,hainaut,RUE HECTOR DESPRET 74,Charleroi
8454,Mouscron,hainaut,,Ghent
8455,La Louvière,hainaut,Rue Gustave Boël 61,Charleroi
8456,Aulnois,hainaut,rue jean jaures 64 B,Charleroi
8457,Fleurus,hainaut,Rue Sainte-Anne 08,Charleroi
8458,Quiévrain,hainaut,Rue Grande 46,Charleroi
8459,Monceau-Imbrechies,hainaut,Entre-Village 7 A,Charleroi
8460,Dour,hainaut,Rue Victor Delporte 24,Charleroi
8461,La Louvière,hainaut,,Charleroi
8462,Châtelet,hainaut,Rue de Pitié 20,Charleroi
8463,Fayt-lez-Manage,hainaut,,Charleroi
8464,Charleroi,hainaut,,Charleroi
8465,Fleurus,hainaut,chaussée de charleroi 380,Charleroi
8466,Mont-de-l'Enclus,hainaut,Enclus du Haut 33 02,Ghent
8467,Jumet,hainaut,,Charleroi
8468,Châtelet,hainaut,,Charleroi
8469,Chimay,hainaut,Terne Rognac 7,Charleroi
8470,Boussu,hainaut,Chasse de Saint-Ghislain 162,Charleroi
8471,Châtelet,hainaut,,Charleroi
8472,Marcinelle,hainaut,Rue du Ry Oursel 07,Charleroi
8473,Jemappes,hainaut,Rue de l'Auflette 103,Charleroi
8474,Pont-de-Loup,hainaut,Rue de la Tour 71,Charleroi
8475,Charleroi,hainaut,Avenue Marius Meurée 25,Charleroi
8476,Quevaucamps,hainaut,Rue de Leuze 11,Charleroi
8477,Châtelineau,hainaut,Rue des Charbonnages 116,Charleroi
8478,Fleurus,hainaut,Rue Emile Vandervelde 206,Charleroi
8479,Marcinelle,hainaut,,Charleroi
8480,Jemappes,hainaut,,Charleroi
8481,Thieulain,hainaut,L'Amourette 38,Ghent
8482,Comines,hainaut,,Bruges
8483,Ghlin,hainaut,,Charleroi
8484,Frameries,hainaut,,Charleroi
8485,Carnières,hainaut,Rue Ernest Solvay 152,Charleroi
8486,Froidchapelle,hainaut,Parc Résidentiel Le Chénia 207,Charleroi
8487,Herseaux,hainaut,,Ghent
8488,Mouscron,hainaut,,Ghent
8489,Montignies-Saint-Christophe,hainaut,Rue d'Iau 141,Charleroi
8490,Houdeng-Aimeries,hainaut,,Charleroi
8491,Tournai,hainaut,Rue Chèrequefosse 2,Ghent
8492,Leuze-en-Hainaut,hainaut,Rue Emile Vandervelde 1,Ghent
8493,Mouscron,hainaut,,Ghent
8494,Bray,hainaut,route de Mons 895 C,Charleroi
8495,Châtelineau,hainaut,justice 6,Charleroi
8496,Antoing,hainaut,Rue Alevale 21,Ghent
8497,Flénu,hainaut,,Charleroi
8498,La Louvière,hainaut,,Charleroi
8499,Braine-le-Comte,hainaut,Rue de la Verrerie 5,Charleroi
8500,Tournai,hainaut,,Ghent
8501,Bois-de-Lessines,hainaut,,Brussels
8502,Wasmuel,hainaut,,Charleroi
8503,La Louvière,hainaut,Anatole France 75,Charleroi
8504,Marchienne-au-Pont,hainaut,,Charleroi
8505,Charleroi,hainaut,,Charleroi
8506,Nimy,hainaut,Rue des Viaducs 149,Charleroi
8507,Ath,hainaut,,Brussels
8508,Mouscron,hainaut,,Ghent
8509,Quaregnon,hainaut,Rue Edouard Vaillant 99,Charleroi
8510,La Louvière,hainaut,,Charleroi
8511,Mouscron,hainaut,,Ghent
8512,Tournai,hainaut,,Ghent
8513,Charleroi,hainaut,Rue de l'Athénée 22 11,Charleroi
8514,Saint-Ghislain,hainaut,rue du port 50 1,Charleroi
8515,Jemappes,hainaut,Rue Sablonnière 23,Charleroi
8516,Tournai,hainaut,Rue Saint-Eleuthère 37,Ghent
8517,Leval-Trahegnies,hainaut,,Charleroi
8518,Châtelet,hainaut,,Charleroi
8519,Chimay,hainaut,RUE DES POMMIERS 74,Charleroi
8520,Péruwelz,hainaut,Chemin Frontière 22 01,Charleroi
8521,Herseaux,hainaut,,Ghent
8522,Baileux,hainaut,Domaine du Val d'Oise 123,Charleroi
8523,Basècles,hainaut,Rue des Ecoles 9,Charleroi
8524,Gosselies,hainaut,CHAUSSÉE DE COURCELLES 124,Charleroi
8525,Mouscron,hainaut,rue de Tournai 17 2.2,Ghent
8526,Carnières,hainaut,Rue de la Passerelle 25,Charleroi
8527,Tournai,hainaut,,Ghent
8528,Momignies,hainaut,Rue Nordron,Charleroi
8529,Maurage,hainaut,Rue du Roeulx 15,Charleroi
8530,Roisin,hainaut,Rue du Piémont 7,Charleroi
8531,Enghien,hainaut,,Brussels
8532,Basècles,hainaut,Rue des Ecoles 7,Charleroi
8533,Bersillies-l'Abbaye,hainaut,Rue de Montignies 10 B1,Charleroi
8534,Roisin,hainaut,Rue du Piémont 7 B,Charleroi
8535,Marcinelle,hainaut,AVENUE EUGÈNE MASCAUX 179,Charleroi
8536,Marchienne-au-Pont,hainaut,Avenue Louis Peetermans 19,Charleroi
8537,Momignies,hainaut,RUE D'EN HAUT 2,Charleroi
8538,Flénu,hainaut,Avenue Champ de Bataille 368,Charleroi
8539,Houdeng-Aimeries,hainaut,Rue du Vent de Bise 67,Charleroi
8540,Manage,hainaut,Avenue de Haussy 1,Charleroi
8541,Tournai,hainaut,Rue Francois Joseph Peterinck 8 32,Ghent
8542,Colfontaine,hainaut,,Liege
8543,Pont-à-Celles,hainaut,Place Bois Renaud 14,Charleroi
8544,Brugelette,hainaut,,Brussels
8545,Mouscron,hainaut,,Ghent
8546,Mont-sur-Marchienne,hainaut,,Charleroi
8547,La Louvière,hainaut,Impasse du Français 3,Charleroi
8548,Gilly,hainaut,Impasse des Bienheureux 10,Charleroi
8549,Dour,hainaut,Rue jean volders 13,Charleroi
8550,Saint-Symphorien,hainaut,Chaussée du Roi Baudouin 113,Charleroi
8551,Montigny-le-Tilleul,hainaut,Rue de Gozée 47,Charleroi
8552,Couillet,hainaut,Rue de Villers 405,Charleroi
8553,Charleroi,hainaut,Rue Dourlet 46,Charleroi
8554,Mouscron,hainaut,,Ghent
8555,Fleurus,hainaut,Rue Emile Vandervelde 258,Charleroi
8556,Chimay,hainaut,RUE REINE ASTRID 5,Charleroi
8557,Jumet,hainaut,Rue Joseph Bivort 64,Charleroi
8558,Chapelle-lez-Herlaimont,hainaut,Rue d'Herlaimont 98,Charleroi
8559,Gilly,hainaut,Impasse des Bienheureux 12,Charleroi
8560,Charleroi,hainaut,RUE EMILE TUMELAIRE 90,Charleroi
8561,Charleroi,hainaut,,Charleroi
8562,Blaugies,hainaut,rue de la frontière 31,Charleroi
8563,Chercq,hainaut,,Ghent
8564,Couillet,hainaut,,Charleroi
8565,Seneffe,hainaut,Avenue de la Motte Baraffe 54,Charleroi
8566,Chimay,hainaut,,Charleroi
8567,Épinois,hainaut,Rue de l'Etang 3 2,Charleroi
8568,Amougies,hainaut,Couture du Moulin 53,Ghent
8569,Jemappes,hainaut,,Charleroi
8570,Marcinelle,hainaut,Rue du Ry Oursel 3,Charleroi
8571,Montignies-sur-Sambre,hainaut,Place Albert 1er 11,Charleroi
8572,Jumet,hainaut,,Charleroi
8573,Gosselies,hainaut,Chaussée de Courcelles 356,Charleroi
8574,Forge-Philippe,hainaut,,Charleroi
8575,Trazegnies,hainaut,Rue de Chapelle 136 3,Charleroi
8576,Braine-le-Comte,hainaut,,Brussels
8577,Montignies-sur-Sambre,hainaut,,Charleroi
8578,Mouscron,hainaut,Rue du Luxembourg 29,Ghent
8579,Erquelinnes,hainaut,Rue Henri Fournier 90,Ghent
8580,Sirault,hainaut,Rue Albert Bériot 103,Charleroi
8581,La Hestre,hainaut,,Charleroi
8582,Mont-sur-Marchienne,hainaut,Rue Chapelle Beaussart 55A,Charleroi
8583,Enghien,hainaut,,Brussels
8584,Erquelinnes,hainaut,Rue de Maubeuge 65,Charleroi
8585,Hornu,hainaut,,Charleroi
8586,Chapelle-lez-Herlaimont,hainaut,Chaussée Romaine 86,Charleroi
8587,Hennuyères,hainaut,Impasse de la Lisière 9,Brussels
8588,Saint-Ghislain,hainaut,,Charleroi
8589,Morlanwelz,hainaut,Rue du Polichène 14,Charleroi
8590,L'Escaillère,hainaut,,Charleroi
8591,Tournai,hainaut,Rue Saint-Jacques 13,Ghent
8592,Bois-d'Haine,hainaut,Rue Fernand Lalieux 28,Charleroi
8593,Mouscron,hainaut,,Ghent
8594,Gilly,hainaut,Rue du Polonais 5,Charleroi
8595,Tournai,hainaut,Rue de la Brasserie 15 4,Ghent
8596,Tournai,hainaut,,Ghent
8597,Dottignies,hainaut,Boulevard des Canadiens 38,Ghent
8598,Braine-le-Comte,hainaut,,Brussels
8599,Ressaix,hainaut,Rue de la Valériane,Charleroi
8600,Ath,hainaut,,Brussels
8601,Roux,hainaut,,Charleroi
8602,Dour,hainaut,Rue du Chêne Brûlé 18,Charleroi
8603,Tournai,hainaut,,Ghent
8604,Amougies,hainaut,,Ghent
8605,Gerpinnes,hainaut,Avenue du Vieux Frêne 5,Charleroi
8606,Momignies,hainaut,Rue Trieux Wairies 11,Charleroi
8607,Mouscron,hainaut,Rue de Reckem 5,Ghent
8608,Kain,hainaut,Rue Albert 30,Ghent
8609,Mouscron,hainaut,,Ghent
8610,Frameries,hainaut,Rue de la Maladrie 36,Charleroi
8611,Jemappes,hainaut,,Charleroi
8612,Charleroi,hainaut,Chaussée de Lodelinsart 138,Charleroi
8613,Maisières,hainaut,,Charleroi
8614,Manage,hainaut,,Charleroi
8615,Jurbise,hainaut,Rue de la Gare 1,Charleroi
8616,Mellet,hainaut,,Charleroi
8617,Courcelles,hainaut,Rue Wartonlieu 52,Charleroi
8618,Nimy,hainaut,Rue des Postes 29,Charleroi
8619,Maurage,hainaut,,Charleroi
8620,Braine-le-Comte,hainaut,,Brussels
8621,Guignies,hainaut,Rue de la Brasserie 15,Ghent
8622,Warcoing,hainaut,,Ghent
8623,Mouscron,hainaut,Rue Saint-Achaire 31,Ghent
8624,La Louvière,hainaut,Rue de la Malogne 19,Charleroi
8625,Leers-Nord,hainaut,Rue des Longs Trieux 94,Ghent
8626,Tournai,hainaut,Paul Pastur 21,Ghent
8627,Mouscron,hainaut,,Ghent
8628,Braine-le-Comte,hainaut,Chaussée d'Ecaussinnes 191,Charleroi
8629,Tournai,hainaut,,Ghent
8630,Colfontaine,hainaut,,Liege
8631,Tournai,hainaut,,Ghent
8632,Buzet,hainaut,Rue Saint-Joseph 19 B,Charleroi
8633,Mouscron,hainaut,,Ghent
8634,Pâturages,hainaut,,Charleroi
8635,Herseaux,hainaut,,Ghent
8636,Chimay,hainaut,avenue du Long Buisson 31,Charleroi
8637,Bouffioulx,hainaut,,Charleroi
8638,Herseaux,hainaut,,Ghent
8639,Mouscron,hainaut,,Ghent
8640,Bois-d'Haine,hainaut,rue du progrès 19,Charleroi
