,city,province,address,nearest_city
14043,Durnal,namur,,Namur
14044,Namur,namur,,Namur
14045,Hanret,namur,,Namur
14046,Durnal,namur,,Namur
14047,Ohey,namur,,Namur
14048,Vitrival,namur,,Charleroi
14049,Lisogne,namur,,Namur
14050,Lesve,namur,,Namur
14051,Mettet,namur,Rue de Stavesoul 3,Charleroi
14052,Gesves,namur,,Namur
14053,Gesves,namur,,Namur
14054,Durnal,namur,,Namur
14055,Floreffe,namur,,Namur
14056,Ohey,namur,,Namur
14057,Onhaye,namur,Rue de Lennes 6,Namur
14058,Wierde,namur,,Namur
14059,Floreffe,namur,,Namur
14060,Namur,namur,,Namur
14061,Ciney,namur,,Namur
14062,Wépion,namur,,Namur
14063,Malonne,namur,,Namur
14064,Lesve,namur,,Namur
14065,Gembloux,namur,Rue de la Ramonerie 53,Namur
14066,Senzeille,namur,RUE DE L'EGLISE 2,Charleroi
14067,Somme-Leuze,namur,Rue Pré aux Pousses 15,Namur
14068,Wierde,namur,,Namur
14069,Jambes,namur,,Namur
14070,Biesme,namur,Rue Noéchamps 40 B,Charleroi
14071,Vedrin,namur,Rue de la Reine 15,Namur
14072,Andenne,namur,Rue de l'Etang des Arches 22,Namur
14073,Meux,namur,,Namur
14074,Fosses-la-Ville,namur,Rue des Forges 30,Namur
14075,Sambreville,namur,,Charleroi
14076,Meux,namur,Rue du Village 82A,Namur
14077,Profondeville,namur,,Namur
14078,Dave,namur,Boulevard de la Meuse 81,Namur
14079,Sauvenière,namur,,Namur
14080,Rochefort,namur,Route de Saint-Hubert 19,Namur
14081,Viroinval,namur,Cheraivoie 38,Charleroi
14082,Vedrin,namur,,Namur
14083,Anhée,namur,Rue des Laidmonts 1,Namur
14084,Vedrin,namur,,Namur
14085,Florennes,namur,,Charleroi
14086,Sombreffe,namur,,Charleroi
14087,Sombreffe,namur,,Charleroi
14088,Meux,namur,Rue des Closières 16,Namur
14089,Floreffe,namur,,Namur
14090,Florennes,namur,,Charleroi
14091,Biesme,namur,Rue Noéchamps,Charleroi
14092,Wépion,namur,Tienne aux Clochers 105,Namur
14093,Profondeville,namur,,Namur
14094,Ohey,namur,,Namur
14095,Felenne,namur,Rue de France 77,Namur
14096,Somme-Leuze,namur,,Liege
14097,Jemeppe-Sur-Sambre,namur,,Namur
14098,Floreffe,namur,,Namur
14099,Havelange,namur,,Namur
14100,Floreffe,namur,,Namur
14101,Ohey,namur,,Namur
14102,Champion,namur,Rue Fernand Stimart 17,Namur
14103,Malonne,namur,,Namur
14104,Goesnes,namur,,Namur
14105,Fosses-la-Ville,namur,,Namur
14106,Yvoir,namur,Rue Fostrie 1,Namur
14107,Gesves,namur,Rue des Genêts 2,Namur
14108,Wancennes,namur,Rue de Boudjon 14,Namur
14109,Somme-Leuze,namur,Rue Les Vennes 36-37,Namur
14110,Houyet,namur,,Namur
14111,Namur,namur,,Namur
14112,Gembloux,namur,Rue de Meux 23 A,Namur
14113,Goesnes,namur,,Namur
14114,Anseremme,namur,Rue des Quèwées 15,Namur
14115,Jemeppe-Sur-Sambre,namur,,Namur
14116,Andenne,namur,Les ruelles 25,Namur
14117,Gesves,namur,,Namur
14118,Mariembourg,namur,,Charleroi
14119,Somme-Leuze,namur,Rue de la Principauté 11 B,Liege
14120,Cerfontaine,namur,RUE DU BAILLY 3,Charleroi
14121,Blaimont,namur,,Namur
14122,Haillot,namur,Rue du Lilot 67,Namur
14123,Jemeppe-Sur-Sambre,namur,,Namur
14124,Vedrin,namur,,Namur
14125,Morialmé,namur,Rue Benne Brûlée 73,Charleroi
14126,Noville-sur-Méhaigne,namur,,Namur
14127,Serinchamps,namur,Rue du Bois de Longuire 18,Namur
14128,Balâtre,namur,,Namur
14129,Mettet,namur,Rue de Terwagne 55,Namur
14130,Ernage,namur,Rue Louis Denamur 9A,Namur
14131,Gembloux,namur,Chaussée de Charleroi 225,Namur
14132,Namur,namur,,Namur
14133,Thy-le-Château,namur,Chemin des Meuniers 70,Charleroi
14134,Ernage,namur,,Namur
14135,Ernage,namur,Rue Louis Denamur 7,Namur
14136,Couvin,namur,Moulin du Grésil 1,Charleroi
14137,Heure,namur,Rue Les-Vennes 6,Namur
14138,Ernage,namur,,Namur
14139,Profondeville,namur,,Namur
14140,Mettet,namur,Rue des Écoles 1,Namur
14141,Jambes,namur,,Namur
14142,Dinant,namur,Des Rivages 87-89,Liege
14143,Wépion,namur,,Namur
14144,Namur,namur,Rue Joseph Grafé 10,Namur
14145,Malonne,namur,,Namur
14146,Profondeville,namur,,Namur
14147,Vedrin,namur,,Namur
14148,Jambes,namur,Boulevard de Meuse 30,Namur
14149,Lessive,namur,,Namur
14150,Yvoir,namur,,Namur
14151,Bovesse,namur,Rue de la Ronce 10,Namur
14152,Rochefort,namur,Rue de Grupont 11,Namur
14153,Auvelais,namur,Rue de Falisolle 131,Charleroi
14154,Namur,namur,,Namur
14155,Éghezée,namur,Rue de la Fontaine-Dieu 21,Namur
14156,Namur,namur,,Namur
14157,Natoye,namur,Chaussée de Namur 46,Namur
14158,Leuze,namur,Route des Six Frères 76,Namur
14159,Boignée,namur,Rue Piconnette 17,Charleroi
14160,Floreffe,namur,,Namur
14161,Malonne,namur,,Namur
14162,Wépion,namur,Route de Saint-Gérard 173,Namur
14163,Lustin,namur,Rue Covis 25,Namur
14164,Namur,namur,Rue des Hayettes 47,Namur
14165,Gembloux,namur,Avenue des Combattants 48,Namur
14166,Emptinne,namur,Chaussée de marche 25,Namur
14167,Rochefort,namur,Rue de l'Air Pur 18,Namur
14168,Houyet,namur,,Namur
14169,Noiseux,namur,Cité Larmont 19,Namur
14170,Bois-de-Villers,namur,Rue Jules Borbouse 72,Namur
14171,Haversin,namur,,Namur
14172,Waret-la-Chaussée,namur,route de champion 254,Namur
14173,Biesme,namur,,Charleroi
14174,Éghezée,namur,Impasse aux Prés 7,Namur
14175,Andenne,namur,,Namur
14176,Namur,namur,,Namur
14177,Tamines,namur,Rue de l'Abattoir 36,Charleroi
14178,Lustin,namur,,Namur
14179,Mariembourg,namur,,Charleroi
14180,Havelange,namur,Malihoux 14A,Namur
14181,Beauraing,namur,,Namur
14182,Hastière,namur,Rue du Faubourg 77,Namur
14183,Saint-Servais,namur,Chaussée de Waterloo 391,Namur
14184,Ciney,namur,,Namur
14185,Yvoir,namur,,Namur
14186,Bois-de-Villers,namur,Rue Emile Mazy 14a,Namur
14187,Temploux,namur,rue des Trappes 9,Namur
14188,Dave,namur,,Namur
14189,Wépion,namur,,Namur
14190,Cul-des-Sarts,namur,Rue de Presgaux 85,Charleroi
14191,Lustin,namur,,Namur
14192,Bonneville,namur,Rue de Rouvroy 281,Namur
14193,Vedrin,namur,Rue Félicien Terwagne,Namur
14194,Jemeppe-Sur-Sambre,namur,,Namur
14195,Sambreville,namur,,Charleroi
14196,Custinne,namur,Route de Neufchâteau 30,Namur
14197,Saint-Marc,namur,Su l'Tîdge 36,Namur
14198,Grand-Leez,namur,,Namur
14199,Namur,namur,,Namur
14200,Wierde,namur,,Namur
14201,Lavaux-Sainte-Anne,namur,,Namur
14202,Fosses-la-Ville,namur,Place de Hauvent 9 A,Namur
14203,Beuzet,namur,,Namur
14204,Thy-le-Château,namur,Rue de Nalinnes 51,Charleroi
14205,Lavaux-Sainte-Anne,namur,,Namur
14206,Bouge,namur,Rue des Anges 13,Namur
14207,Custinne,namur,,Namur
14208,Naninne,namur,,Namur
14209,Somme-Leuze,namur,Rue de l'Ourgnette 2,Namur
14210,Bourseigne-Vieille,namur,,Namur
14211,Andenne,namur,,Namur
14212,Wierde,namur,,Namur
14213,Gedinne,namur,Rue de France 45,Namur
14214,Namur,namur,,Namur
14215,Wierde,namur,,Namur
14216,Beez,namur,,Namur
14217,Dinant,namur,Boulevard Léon Sasserath 34,Namur
14218,Nettinne,namur,Chemin de Valenne 1,Namur
14219,Houyet,namur,,Namur
14220,Heer,namur,,Namur
14221,Mouzaive,namur,,Namur
14222,Pry,namur,Rue Mistraubu 15,Charleroi
14223,Namur,namur,Avenue Cardinal Mercier 43 1,Namur
14224,Andenne,namur,,Namur
14225,Couvin,namur,Hameau de Géronsart 15,Charleroi
14226,Éghezée,namur,,Namur
14227,Méan,namur,,Namur
14228,Beez,namur,,Namur
14229,Namur,namur,Rue de la Dodane 12,Namur
14230,Assesse,namur,Rue de la Fagne 14,Namur
14231,Anhée,namur,,Namur
14232,Gesves,namur,,Namur
14233,Yvoir,namur,Rue d'Evrehailles 58,Namur
14234,Ciney,namur,Rue de la Bouchaille 22,Namur
14235,Namur,namur,Rue de l'Ange 51,Namur
14236,Jambes,namur,Avenue de la Citadelle 90,Namur
14237,Mettet,namur,Rue Albert 1er 23,Charleroi
14238,Patignies,namur,Rue de Malvoisin 49,Namur
14239,Temploux,namur,,Namur
14240,Grand-Leez,namur,,Namur
14241,Bois-de-Villers,namur,Rue Edouard Biname 10,Namur
14242,Floreffe,namur,Rue Emile Lorent 7,Namur
14243,Fosses-la-Ville,namur,,Namur
14244,Mariembourg,namur,,Charleroi
14245,Rochefort,namur,Rue Thier d'Ohet 1,Namur
14246,Dave,namur,Quai de Meuse 31,Namur
14247,Yvoir,namur,,Namur
14248,Baronville,namur,Rue Taille du Maréchal 9,Namur
14249,Graux,namur,,Namur
14250,Crupet,namur,Rue Basse 33,Namur
14251,Wierde,namur,,Namur
14252,Wierde,namur,,Namur
14253,Jambes,namur,Rue Champêtre 46,Namur
14254,Wépion,namur,,Namur
14255,Wierde,namur,,Namur
14256,Wierde,namur,,Namur
14257,Bièvre,namur,Rue de Bouillon 103,Namur
14258,Seilles,namur,Rue des Carriers 36 -38 -40,Namur
14259,Wierde,namur,,Namur
14260,PHILIPPEVILLE,namur,,Charleroi
14261,Bièvre,namur,rue de Graide 24-26,Namur
14262,Mettet,namur,,Charleroi
14263,Namur,namur,,Namur
14264,Rhisnes,namur,,Namur
14265,Vencimont,namur,,Namur
14266,Vresse-sur-Semois,namur,,Namur
14267,Éghezée,namur,,Namur
14268,Ciney,namur,,Namur
14269,Namur,namur,,Namur
14270,Namur,namur,Rue du Président 33,Namur
14271,Dinant,namur,,Namur
14272,Wierde,namur,,Namur
14273,Éghezée,namur,,Namur
14274,Spy,namur,,Namur
14275,Vresse-sur-Semois,namur,RUE DE SEDAN 2,Namur
14276,Roly,namur,,Charleroi
14277,Ramillies,brabant-wallon,Rue Louis Toussaint 4 A,Namur
14278,Rebecq,brabant-wallon,,Brussels
14279,Nivelles,brabant-wallon,Avenue du Centenaire 59 39,Charleroi
14280,Nivelles,brabant-wallon,Rue du Géant 7,Charleroi
14281,Nivelles,brabant-wallon,Avenue du Centenaire 57 10,Charleroi
14282,Wavre,brabant-wallon,,Leuven
14283,Tubize,brabant-wallon,,Brussels
14284,Tubize,brabant-wallon,Rue Reine Astrid 68 23,Brussels
14285,Jauche,brabant-wallon,Avenue Rodolphe Gossia 45,Namur
14286,Nivelles,brabant-wallon,Rue Seutin 64,Charleroi
14287,Wavre,brabant-wallon,Quai du Trompette 49 1,Leuven
14288,Wavre,brabant-wallon,,Leuven
14289,Braine-l'Alleud,brabant-wallon,,Brussels
14290,Jodoigne,brabant-wallon,Avenue Fernand Charlot 3 8,Leuven
14291,Nivelles,brabant-wallon,Avenue du Centenaire 59,Charleroi
14292,Wavre,brabant-wallon,,Leuven
14293,Nivelles,brabant-wallon,Chaussée de Mons 25 L2,Charleroi
14294,Tubize,brabant-wallon,,Brussels
14295,Tubize,brabant-wallon,,Brussels
14296,Wavre,brabant-wallon,Rue de Namur 12,Leuven
14297,Wavre,brabant-wallon,Rue Joseph Wauters 3,Leuven
14298,Waterloo,brabant-wallon,,Brussels
14299,Tubize,brabant-wallon,,Brussels
14300,Wavre,brabant-wallon,Rue de Namur 12,Leuven
14301,Tubize,brabant-wallon,,Brussels
14302,Jodoigne,brabant-wallon,"Avenue Fernand Charlot, 49 bte 3",Leuven
14303,Wavre,brabant-wallon,Rue de Namur 12,Leuven
14304,Wavre,brabant-wallon,Rue de Namur 12,Leuven
14305,Wavre,brabant-wallon,,Leuven
14306,Marilles,brabant-wallon,Rue de fontenelle 26,Leuven
14307,Jodoigne,brabant-wallon,Rue du modron 6,Leuven
14308,Wavre,brabant-wallon,Rue de Namur 12,Leuven
14309,Orp-le-Grand,brabant-wallon,Rue de la Grande Ferme 13,Namur
14310,Nivelles,brabant-wallon,,Charleroi
14311,Quenast,brabant-wallon,Rue de l'Eglise 28,Brussels
14312,Orp-Jauche,brabant-wallon,Rue de la Vallée 54,Namur
14313,Quenast,brabant-wallon,Rue de la gendarmerie 7,Brussels
14314,Braine-l'Alleud,brabant-wallon,rue sainte anne 36,Brussels
14315,Jauche,brabant-wallon,Rue de Namur 1,Namur
14316,Nivelles,brabant-wallon,,Charleroi
14317,Wavre,brabant-wallon,Chaussée Des Gaulois 6 A,Leuven
14318,Marbais,brabant-wallon,Rue de Priesmont 35 + 37,Charleroi
14319,Louvain-la-Neuve,brabant-wallon,Rampe du Val 46/1,Leuven
14320,Genappe,brabant-wallon,,Charleroi
14321,Nivelles,brabant-wallon,ALLÉE DU JACQUEMART 4,Charleroi
14322,Orp-Jauche,brabant-wallon,Rue Henri Collin 3,Namur
14323,Nivelles,brabant-wallon,Rue Marlet 22,Charleroi
14324,Nivelles,brabant-wallon,Avenue Jules Mathieu 13,Charleroi
14325,Tubize,brabant-wallon,,Brussels
14326,Wavre,brabant-wallon,Parc des Saules 8 21,Leuven
14327,Nivelles,brabant-wallon,,Charleroi
14328,Nivelles,brabant-wallon,Avenue Général Jacques 47,Charleroi
14329,Louvain-la-Neuve,brabant-wallon,Rampe du Val 48/3,Leuven
14330,Clabecq,brabant-wallon,,Brussels
14331,Braine-l'Alleud,brabant-wallon,,Brussels
14332,Nivelles,brabant-wallon,,Charleroi
14333,Nivelles,brabant-wallon,,Charleroi
14334,Tubize,brabant-wallon,Rue de Virginal 164,Brussels
14335,Louvain-la-Neuve,brabant-wallon,Rampe du Val 39,Leuven
14336,Nivelles,brabant-wallon,Avenue du Centenaire 57 62,Charleroi
14337,Jodoigne,brabant-wallon,Rue du Stampia 7,Leuven
14338,Nivelles,brabant-wallon,,Charleroi
14339,Nivelles,brabant-wallon,,Charleroi
14340,Nivelles,brabant-wallon,,Charleroi
14341,Nivelles,brabant-wallon,,Charleroi
14342,Hélécine,brabant-wallon,Ruelle de la chaussée 1,Leuven
14343,Nivelles,brabant-wallon,Avenue du Centenaire 59 126,Charleroi
14344,Nivelles,brabant-wallon,,Charleroi
14345,Rebecq,brabant-wallon,,Brussels
14346,Nivelles,brabant-wallon,,Charleroi
14347,Tubize,brabant-wallon,,Brussels
14348,Lillois-Witterzée,brabant-wallon,Rue René Francq 17,Brussels
14349,Nivelles,brabant-wallon,,Charleroi
14350,Nivelles,brabant-wallon,Allée Albert Caupain 2 1,Charleroi
14351,Wavre,brabant-wallon,,Leuven
14352,Neerheylissem,brabant-wallon,Rue de la Station 3,Leuven
14353,Nivelles,brabant-wallon,,Charleroi
14354,Genappe,brabant-wallon,,Charleroi
14355,Tubize,brabant-wallon,,Brussels
14356,Nivelles,brabant-wallon,,Charleroi
14357,Genappe,brabant-wallon,,Charleroi
14358,Mont-Saint-Guibert,brabant-wallon,,Namur
14359,Marbais,brabant-wallon,Rue des Pèlerins 7,Charleroi
14360,Nivelles,brabant-wallon,,Charleroi
14361,Nivelles,brabant-wallon,,Charleroi
14362,Jodoigne,brabant-wallon,Chemin des Etangs 4,Leuven
14363,Tourinnes-la-Grosse,brabant-wallon,,Leuven
14364,Chastre,brabant-wallon,,Namur
14365,Nivelles,brabant-wallon,,Charleroi
14366,Nivelles,brabant-wallon,,Charleroi
14367,La Hulpe,brabant-wallon,Chaussée de Bruxelles 11,Brussels
14368,Nivelles,brabant-wallon,Allée du Jaquemart 4,Charleroi
14369,Wavre,brabant-wallon,Chaussée de Louvain 67 2,Leuven
14370,Bousval,brabant-wallon,,Charleroi
14371,Nivelles,brabant-wallon,,Charleroi
14372,Jodoigne,brabant-wallon,Chaussée de Hannut 150,Leuven
14373,Court-Saint-Étienne,brabant-wallon,,Charleroi
14374,Énines,brabant-wallon,,Namur
14375,Corbais,brabant-wallon,Rue de la Rose 25 5,Namur
14376,Louvain-la-Neuve,brabant-wallon,Rue de l'Union Européenne 16 301,Leuven
14377,Nodebais,brabant-wallon,Le Petit Champ 2,Leuven
14378,Genappe,brabant-wallon,,Charleroi
14379,Wavre,brabant-wallon,Chaussée de Louvain 67 13,Leuven
14380,Court-Saint-Étienne,brabant-wallon,,Charleroi
14381,Houtain-le-Val,brabant-wallon,,Charleroi
14382,Wavre,brabant-wallon,Ruelle Nuit et Jour 17,Leuven
14383,Wavre,brabant-wallon,Parc des Saules 4 7,Leuven
14384,Mont-Saint-Guibert,brabant-wallon,,Namur
14385,Perwez,brabant-wallon,Chaussée de Wavre 2A 14,Leuven
14386,Ottignies,brabant-wallon,,Brussels
14387,Nivelles,brabant-wallon,Allée du Jacquemart 4 48,Charleroi
14388,Folx-les-Caves,brabant-wallon,Place de Folx-les-Caves 3,Namur
14389,Tubize,brabant-wallon,,Brussels
14390,Ottignies,brabant-wallon,,Brussels
14391,Rebecq,brabant-wallon,,Brussels
14392,Court-Saint-Étienne,brabant-wallon,Avenue des Combattants 3-5,Brussels
14393,Rixensart,brabant-wallon,,Brussels
14394,Nivelles,brabant-wallon,Rue des Heures Claires 15,Charleroi
14395,Jauche,brabant-wallon,Avenue rodolphe Gossia 51,Namur
14396,Orp-le-Grand,brabant-wallon,Rue Sainte-Adèle 36,Namur
14397,Tubize,brabant-wallon,,Brussels
14398,Orp-Jauche,brabant-wallon,Rue Joseph Jadot 59,Namur
14399,Orp-Jauche,brabant-wallon,Place de la roulette 3,Namur
14400,Nivelles,brabant-wallon,Boulevard de la Dodaine 50 44,Charleroi
14401,Louvain-la-Neuve,brabant-wallon,,Leuven
14402,Perwez,brabant-wallon,Rue du Marché 1a bte 6,Namur
14403,Louvain-la-Neuve,brabant-wallon,Place René Magritte 3 103,Leuven
14404,Tubize,brabant-wallon,,Brussels
14405,Louvain-la-Neuve,brabant-wallon,Verte Voie 76 S01,Leuven
14406,Tubize,brabant-wallon,,Brussels
14407,Nivelles,brabant-wallon,,Charleroi
14408,Sart-Dames-Avelines,brabant-wallon,,Charleroi
14409,Perwez,brabant-wallon,Chaussée de Wavre 107 1,Namur
14410,Tourinnes-Saint-Lambert,brabant-wallon,Rue de la commune 48,Namur
14411,Louvain-la-Neuve,brabant-wallon,Place Verte 62 304,Leuven
14412,Genappe,brabant-wallon,,Charleroi
14413,Court-Saint-Étienne,brabant-wallon,,Charleroi
14414,Louvain-la-Neuve,brabant-wallon,Boucle de Roncevaux 7 401,Leuven
14415,Mont-Saint-Guibert,brabant-wallon,,Namur
14416,Louvain-la-Neuve,brabant-wallon,Grand Place 23 304,Leuven
14417,Louvain-la-Neuve,brabant-wallon,Place Verte 61 304,Leuven
14418,Ramillies,brabant-wallon,Rue Louis Toussaint 4 B,Namur
14419,Tubize,brabant-wallon,,Brussels
14420,Court-Saint-Étienne,brabant-wallon,,Charleroi
14421,Villers-la-Ville,brabant-wallon,Rue de Marbais 67,Charleroi
14422,Nivelles,brabant-wallon,,Charleroi
14423,Nivelles,brabant-wallon,Allée du Jaquemart 8 13,Charleroi
14424,Baulers,brabant-wallon,Rue Warichet 2,Charleroi
14425,Tubize,brabant-wallon,Rue des Frères Taymans 36 201,Brussels
14426,Lillois-Witterzée,brabant-wallon,Rue Sainte-Gertrude 59,Brussels
14427,Jodoigne,brabant-wallon,Chaussée de Tirlemont 42 A,Leuven
14428,Tubize,brabant-wallon,,Brussels
14429,Tubize,brabant-wallon,,Brussels
14430,Tubize,brabant-wallon,,Brussels
14431,Nivelles,brabant-wallon,,Charleroi
14432,Jodoigne,brabant-wallon,Rue Des Alisiers 55,Leuven
14433,Ramillies,brabant-wallon,Rue d'Autre-Eglise 2,Leuven
14434,Orp-le-Grand,brabant-wallon,Rue henri grenier 122,Namur
14435,Tubize,brabant-wallon,,Brussels
14436,Tubize,brabant-wallon,,Brussels
14437,Wavre,brabant-wallon,Rue des Quatre Chemins 5,Leuven
14438,Nivelles,brabant-wallon,,Charleroi
14439,Jodoigne,brabant-wallon,Chaussée de Wavre 42,Leuven
14440,Tubize,brabant-wallon,,Brussels
14441,Jodoigne,brabant-wallon,Grand Place 8,Leuven
14442,Nivelles,brabant-wallon,,Charleroi
14443,Tubize,brabant-wallon,Rue des Forges 287 201,Brussels
14444,Genval,brabant-wallon,Av. des Combattants 37,Brussels
14445,Braine-l'Alleud,brabant-wallon,Grand'Route 437 437,Liege
14446,Braine-l'Alleud,brabant-wallon,,Brussels
14447,Ottignies-Louvain-la-Neuve,brabant-wallon,Rue du Moulin 4,Brussels
14448,Orp-le-Grand,brabant-wallon,Rue du Château Rose 15,Namur
14449,Orp-Jauche,brabant-wallon,Avenue Albert Drossart 53,Namur
14450,Chaumont-Gistoux,brabant-wallon,chaussée de Huy 212,Leuven
14451,Nivelles,brabant-wallon,,Charleroi
14452,Tubize,brabant-wallon,,Brussels
14453,Braine-le-Château,brabant-wallon,,Brussels
14454,Marilles,brabant-wallon,Rue de hannut 2,Leuven
14455,Bousval,brabant-wallon,Avenue des Combattants 8,Charleroi
14456,Wavre,brabant-wallon,Rue Provinciale 99,Leuven
14457,Nivelles,brabant-wallon,Chaussée de Mons 57,Charleroi
14458,Rebecq,brabant-wallon,,Brussels
14459,Wavre,brabant-wallon,Rue Haute 21 A1,Leuven
14460,Zétrud-Lumay,brabant-wallon,Chaussée de Tirlemont 466,Leuven
14461,Jodoigne,brabant-wallon,Rue de Genville 100,Namur
14462,Wavre,brabant-wallon,,Leuven
14463,Nivelles,brabant-wallon,,Charleroi
14464,Rebecq,brabant-wallon,,Brussels
14465,Wavre,brabant-wallon,,Leuven
14466,Braine-le-Château,brabant-wallon,,Brussels
14467,Clabecq,brabant-wallon,Rue du Vieux Mayeur 19,Brussels
14468,Braine-l'Alleud,brabant-wallon,,Brussels
14469,Wavre,brabant-wallon,Rue Haute 21 A1,Leuven
14470,Tubize,brabant-wallon,,Brussels
14471,Braine-le-Château,brabant-wallon,,Brussels
14472,Ottignies,brabant-wallon,Rue Lucas 17 001,Brussels
14473,Wavre,brabant-wallon,,Leuven
14474,Marbais,brabant-wallon,Rue de Priesmont 137,Charleroi
14475,Nivelles,brabant-wallon,Rue Delfosse 11,Charleroi
14476,Hélécine,brabant-wallon,Rue Olivier Benne 2 A,Leuven
14477,Nivelles,brabant-wallon,,Charleroi
14478,Thorembais-Saint-Trond,brabant-wallon,Rue des Communes 59,Namur
14479,Tubize,brabant-wallon,,Brussels
14480,Ottignies,brabant-wallon,Rue Lucas 17 202,Brussels
14481,Ittre,brabant-wallon,,Brussels
14482,Wavre,brabant-wallon,,Leuven
14483,Braine-le-Château,brabant-wallon,Rue de Nivelles 173,Brussels
14484,Louvain-la-Neuve,brabant-wallon,Place Verte 60 403,Leuven
14485,Ottignies,brabant-wallon,Rue Lucas 17 101,Brussels
14486,Incourt,brabant-wallon,Rue du Baron Bouvier 26,Leuven
14487,Nivelles,brabant-wallon,,Charleroi
14488,Nivelles,brabant-wallon,,Charleroi
14489,Orp-le-Grand,brabant-wallon,Rue Henri Grenier 50,Namur
14490,Incourt,brabant-wallon,,Leuven
14491,Lathuy,brabant-wallon,Rue du Village 33,Leuven
14492,Ittre,brabant-wallon,Rue Haute 23,Brussels
14493,Ottignies,brabant-wallon,Rue Lucas 17 201,Brussels
14494,Nivelles,brabant-wallon,Rue Cheval Godet 6 13,Charleroi
14495,Nivelles,brabant-wallon,,Charleroi
14496,Jodoigne,brabant-wallon,Rue Des Alisiers 55,Leuven
14497,Tubize,brabant-wallon,Rue des Frères Lefort 116,Brussels
14498,Tubize,brabant-wallon,Chaussée de Mons 238,Brussels
14499,Jauche,brabant-wallon,Rue Josse Willems 7,Namur
14500,Genappe,brabant-wallon,,Charleroi
14501,Neerheylissem,brabant-wallon,Rue des Charrons 35 B1,Leuven
14502,Tubize,brabant-wallon,Chaussée d'Hondzocht 19 202,Brussels
14503,Genval,brabant-wallon,,Brussels
14504,Tubize,brabant-wallon,,Brussels
14505,Neerheylissem,brabant-wallon,Rue des Charrons 35 A2,Leuven
14506,Tubize,brabant-wallon,,Brussels
14507,Braine-l'Alleud,brabant-wallon,Rue de la Gare 87,Brussels
14508,Nivelles,brabant-wallon,Faubourg de Mons 23,Charleroi
14509,Jodoigne,brabant-wallon,Rue Des Alisiers 55,Leuven
14510,Jodoigne,brabant-wallon,Rue Des Alisiers 55,Leuven
14511,Jandrain-Jandrenouille,brabant-wallon,Rue de Genville 100,Namur
14512,Jodoigne,brabant-wallon,Rue Des Alisiers 55,Leuven
14513,Mellery,brabant-wallon,Rue de l'Enfer 17,Charleroi
14514,Neerheylissem,brabant-wallon,Rue des Charrons 35 A0,Leuven
14515,Braine-l'Alleud,brabant-wallon,Square d'Hougoumont 55,Brussels
14516,Longueville,brabant-wallon,Rue Joseph Piette 40,Leuven
14517,Nivelles,brabant-wallon,,Charleroi
14518,Marbais,brabant-wallon,Rue du Brésil 13,Charleroi
14519,Jodoigne,brabant-wallon,Rue Des Alisiers 55,Leuven
14520,Genappe,brabant-wallon,Rue Dernier Patard 43,Charleroi
14521,Braine-l'Alleud,brabant-wallon,Chaussée de Tubize 220,Brussels
14522,Nivelles,brabant-wallon,Rue Par-Delà l'Eau 12 1,Charleroi
14523,Genappe,brabant-wallon,,Charleroi
14524,Jodoigne,brabant-wallon,Rue Des Alisiers 55,Leuven
14525,Ittre,brabant-wallon,,Brussels
14526,Jodoigne,brabant-wallon,Rue Des Alisiers 55,Leuven
14527,Jodoigne,brabant-wallon,Rue Des Alisiers 55,Leuven
14528,Lillois-Witterzée,brabant-wallon,Grand Route 145,Brussels
14529,Jodoigne,brabant-wallon,Rue Des Alisiers 55,Leuven
